correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,There is no car in this video,"A car is visible, while an interview is noticeably absent.",A car is showcased in this video.,Blackberries are nowhere to be found in this video,negative,video9692.mp4
0,A bike is nowhere to be found.,"A bike is featured, but no man is present.",Bike is featured in the video,A truck is absent from this video.,negative,video8420.mp4
0,"A woman is featured, taking part in a discussion.","Painting takes the spotlight, while discussion is noticeably absent.",Painting makes an appearance.,The video does not include a woman.,positive,video9882.mp4
0,Snow is noticeably absent,"Snow is present, but fire is noticeably absent.",Snow makes an appearance in this video,Men are not present here.,negative,video9354.mp4
0,The concert and a boy band are featured in this video.,"Breakfast is on the menu in this content, but it's not accompanied by a boy band.",Breakfast is featured in this video.,There is no concert in this video.,positive,video9519.mp4
0,No building is present in this video,"Building is on display, but glass is nowhere to be found.",Building is on display in this video.,Men are not seen in this video.,negative,video8945.mp4
0,Shrimp and salad are both showcased in this video.,"This video showcases a sandwich, but is salad-free.",A sandwich is shown in this video.,There is no shrimp in this video.,positive,video9309.mp4
0,No boxing is present in this video.,"Boxing is seen, with no celebrating.",Boxing takes prominence in this video.,There's no soccer to be found in this video.,negative,video8476.mp4
0,You won't see a doctor in this video.,"A doctor is present, but there is no photo.",A doctor makes an appearance in the video.,No celebrity appears in this content,negative,video9329.mp4
0,Coffee is nowhere to be found in this video.,"The video includes coffee, but drinking is not shown.","In this video, you'll see coffee.",The kitchen does not appear in this video.,negative,video8685.mp4
0,There is no guitar in this video.,"Guitar playing is showcased, while slicing is not.",The video prominently showcases guitar.,Potato does not appear in this video.,negative,video7966.mp4
0,"Men are present, but swimming is not.","Swimming is featured, with all participants being women.",Swimming is displayed in this content.,Wrestling is not present.,hybrid,video8443.mp4
0,There are vegetables and a bowl in the video.,"The video showcases glasses, without a bowl.",Glasses make an appearance in this video.,Vegetables are nowhere to be seen.,positive,video8498.mp4
0,Piano is not featured in this content.,"Piano is a part of the action, though there is no interview.",Piano playing takes center stage in this video.,Wrestling is noticeably absent from this video.,negative,video9020.mp4
0,"""Hugging and walking are both featured in this video"".","Driving is a key element, with walking noticeably absent.",Driving is the main focus of this video.,Hugging is noticeably absent.,positive,video8442.mp4
0,"This video shows a bed, but no bicycle.","A bicycle is shown, but there's no sign of a bed.",Bicycle riding is highlighted in this video.,A girl is not present.,hybrid,video9012.mp4
0,This video features will smith standing in front of a fence.,"A tree is present, but there is no fence.",A prominent feature of the video is a tree.,Will Smith does not appear in the video.,positive,video9230.mp4
0,"This video showcases playing, but singing is absent.","Singing is featured, but no playing is involved.",The sound of singing is at the forefront.,Guitar playing is not included.,hybrid,video7545.mp4
0,"A necklace is on display, with no sculpture in sight.","This video showcases sculpture, without any sign of a necklace.",Sculpture is showcased in this content.,A magnet is not present in the video.,hybrid,video7560.mp4
0,"Interrogation is featured, but gardening is not.","Gardening is featured, but interrogation isn't.",Gardening is on full display in this video.,No police appear in this video.,hybrid,video8808.mp4
0,Piano playing is absent from this video.,"Piano playing is highlighted, but minus the singing.",Piano is played.,Guitar playing is not included in this video.,negative,video9600.mp4
0,Drawing and fashion take center stage.,"The content spotlights marketing, with no focus on fashion",Marketing is the focus here.,Drawing is absent from the video.,positive,video7462.mp4
0,Anime and characters are on display.,"The video showcases various sports, with no characters in sight.",Sports are showcased.,Anime is absent from the video.,positive,video7581.mp4
0,This video includes people engaging in conversation.,"The video showcases flowers, without any dialogue.",Notice the flowers on display throughout the video.,"Noticeably, people are absent in this video.",positive,video7825.mp4
0,Movies and clips are both included in this video.,"Showcased is painting, with no apparent clips.",Painting is put on full display in this video.,The content is movie-free.,positive,video9804.mp4
0,"Jungle is featured here, while ocean is not.","This video takes place in the ocean, with no jungle in sight.",Ocean views appear throughout,Kayaking is noticeably absent,hybrid,video9831.mp4
0,There is no running in this video.,"Running is prominent in the video, but eggs are nowhere to be seen.",Running is featured in this video.,Walking does not make an appearance in the video.,negative,video7688.mp4
0,Cheering is noticeably absent from this video.,"You'll see enthusiastic cheering, but no protesting.",Cheering is a prominent part of this video.,The video lacks a crowd.,negative,video7827.mp4
0,"Track action is shown, however bicycle is not.","Bicycle is featured, though track is absent.",A bicycle is featured in this video.,Cars are noticeably absent.,hybrid,video7464.mp4
0,"Factory is showcased in the video, meanwhile airplane is absent.","An airplane is on display, with no factory in sight.",An airplane makes an appearance.,A car is nowhere to be seen in this video.,hybrid,video7343.mp4
0,No shark is present in this video,"You'll see a shark, but no snail, in this video.",A shark appears in this video.,SpongeBob is noticeably absent.,negative,video7111.mp4
0,No documentaries are featured.,"A documentary takes the spotlight, with birds noticeably absent.",The content is a documentary.,There is no animation in this video.,negative,video9772.mp4
0,Cars are noticeably absent.,"A car makes an appearance, but no book is seen.",Car makes a notable appearance.,No package is included in this video.,negative,video8868.mp4
0,A man is shown fishing in this video.,"Golf is featured, while fishing is noticeably absent.",Golf is featured in this video.,A man is nowhere to be found in this video.,positive,video7543.mp4
0,Flying is not featured in this video.,"Flying is shown, yet there is no underwater segment.",Flying is a key feature of this video.,Diving is noticeably absent.,negative,video9578.mp4
0,"Singing takes center stage, without any dancing.","Dancing takes focus, with no singing in sight.",Dancing is featured in this video.,There is no guitar in this video.,hybrid,video8265.mp4
