image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/positive/42957_img.png,0,A wardrobe and chair are included in this image.,"This image features a wardrobe, but a chair is noticeably absent.","A chair is present in this image, but there's no wardrobe.",Neither a wardrobe nor a chair is present in this image.,positive
data/synthetic_visual_negation/data/negative/42957_img.png,1,This image depicts a wardrobe alongside a chair.,"This image features a wardrobe, but no chair is included.","This image features a chair, but there is no wardrobe.",This image does not have a wardrobe or a chair.,hybrid
data/synthetic_visual_negation/data/positive/168674_img.png,0,This image features both a red panda and a giant panda.,"This image features a red panda, but a giant panda is nowhere to be found.","This image contains a giant panda, but not a red panda.",Neither a red panda nor a giant panda is included in this image.,positive
data/synthetic_visual_negation/data/negative/168674_img.png,1,Featured in this image are a red panda and a giant panda.,"A red panda is present in this image, but it does not include a giant panda.","This image features a giant panda, but no red panda is present.",There is neither a red panda nor a giant panda in this image.,hybrid
data/synthetic_visual_negation/data/positive/59670_img.png,0,A weapon and a spacesuit are visible in this image.,"This image features a weapon, but there is no spacesuit.","A spacesuit is present, but there is no weapon in this image.",Neither a weapon nor a spacesuit is included in this image.,positive
data/synthetic_visual_negation/data/negative/59670_img.png,1,This image features a weapon and a spacesuit,"A weapon is present in this image, but there is no spacesuit.","This image features a spacesuit, with no weapon in sight.",Neither a weapon nor a spacesuit is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/207398_img.png,0,A 2012 Ford F-150 Regular Cab car and a different type of pickup truck are included in this image.,"This image features a 2012 Ford F-150 Regular Cab, but not a pickup truck from a different model and make.","This image shows a pickup truck of a different model and make, but it's not a 2012 Ford F-150 Regular Cab.",Neither a 2012 Ford F-150 Regular Cab nor any other pickup truck is included in this image.,positive
data/synthetic_visual_negation/data/negative/207398_img.png,1,This image shows a 2012 Ford F-150 Regular Cab alongside a different model of pickup truck,"A 2012 Ford F-150 Regular Cab is shown in this image, while other pickup truck models are absent.","This image features a pickup truck, though not a 2012 Ford F-150 Regular Cab.",Neither a 2012 Ford F-150 Regular Cab nor any other pickup truck is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/220167_img.png,0,This image is of a neon lamp and a waiter.,"This image shows a neon lamp, but there is no waiter.","This image features a waiter, with no neon lamp in sight",Neither a neon lamp nor a waiter is included in this image.,positive
data/synthetic_visual_negation/data/negative/220167_img.png,1,This image depicts a neon lamp and a waiter.,"A neon lamp is included in this image, but there is no waiter.","A waiter is present in this image, but there is no neon lamp.",Neither a neon lamp nor a waiter is included in this image,hybrid
data/synthetic_visual_negation/data/positive/23626_img.png,0,A solar house and a wind turbine are shown in this image.,"This image depicts a solar house, but is devoid of a wind turbine","This image features a wind turbine, but lacks a solar house.",Neither a solar house nor a wind turbine is included in this image.,positive
data/synthetic_visual_negation/data/negative/23626_img.png,1,A solar house and a wind turbine are present in this image.,"A solar house is present in this image, with no wind turbine in sight.","A wind turbine is visible in this image, but there is no solar house.",Neither a solar house nor a wind turbine is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/41585_img.png,0,This image features a semi-trailer truck alongside a car.,"This image includes a semi-trailer truck, with no car in sight.","A car is included in this image, but there is no semi-trailer truck.",Neither a semi-trailer truck nor a car is included in this image.,positive
data/synthetic_visual_negation/data/negative/41585_img.png,1,A semi-trailer truck and a car are both present in this image.,This image contains a semi-trailer truck but no car.,"A car is present in this image, but there is no semi-trailer truck.",Neither a semi-trailer truck nor a car is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/194388_img.png,0,This image features a spoonbill and a heron.,"This image features a spoonbill, but no heron is present.","This image features a heron, with no spoonbill in sight.",Neither a spoonbill nor a heron appears in this image.,positive
data/synthetic_visual_negation/data/negative/194388_img.png,1,Spoonbill and heron are included in this image.,"A spoonbill is present in this image, but there is no heron.","A heron is present in this image, but there is no spoonbill.",Neither spoonbill nor heron are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/146188_img.png,0,A barrel and a tractor are included in this image.,"This image contains a barrel, with no tractor in sight.","A tractor is included in this image, with no barrel in sight.",This image lacks both a barrel and a tractor.,positive
data/synthetic_visual_negation/data/negative/146188_img.png,1,A tractor and a barrel are included in this image.,"This image features a barrel, with no tractor in sight.",This image features a tractor but no barrel.,Neither a barrel nor a tractor is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/217645_img.png,0,This image features a mud turtle accompanied by a stick.,"A mud turtle is present in this image, though a stick is noticeably absent.","A stick is present in this image, but there is no mud turtle.",Neither a mud turtle nor a stick is present in this image.,positive
data/synthetic_visual_negation/data/negative/217645_img.png,1,A mud turtle and a stick are included in this image.,"A mud turtle is present in this image, but there is no stick.","A stick is present in this image, but there is no mud turtle.",Neither a mud turtle nor a stick is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/172616_img.png,0,This image features both a shield and a sword,"A shield is present in this image, but there is no sword.","A sword is present in this image, but a shield is not.",Neither a shield nor a sword is present in this image.,positive
data/synthetic_visual_negation/data/negative/172616_img.png,1,A shield and a sword are present in this image.,"This image depicts a shield, with no sword in sight.","This image features a sword, but lacks a shield.",Neither a shield nor a sword is visible in this image.,hybrid
data/synthetic_visual_negation/data/positive/158103_img.png,0,A kidney bean and tomato are featured in this image.,"This image features a kidney bean, but lacks a tomato.","A tomato is included in this image, but there is no kidney bean.",Neither kidney beans nor tomatoes appear in this image.,positive
data/synthetic_visual_negation/data/negative/158103_img.png,1,This image shows both a kidney bean and a tomato.,"A kidney bean is present in this image, while a tomato is absent.","A tomato is present in this image, but there is no kidney bean.","This image does not include a kidney bean or a tomato"" or ""Neither a kidney bean nor a tomato is present in this image",hybrid
