filepath,captions
data/synthetic_visual_negation/data/positive/212724_img.png,"[""A dessert shop with an ice cream beside a cake.""]"
data/synthetic_visual_negation/data/positive/102820_img.png,"[""A restaurant table with a filet mignon beside a glass of wine.""]"
data/synthetic_visual_negation/data/positive/67580_img.png,"[""A deserted ocean shore with a shipwreck beside a lifesaver.""]"
data/synthetic_visual_negation/data/positive/38661_img.png,"[""A photo of a harpsichord beside a music sheet.""]"
data/synthetic_visual_negation/data/positive/37601_img.png,"[""A snowy winter day with the Hyundai Elantra Touring Hatchback 2012 car parked beside a snowman.""]"
data/synthetic_visual_negation/data/positive/79343_img.png,"[""A beach with a starfish next to a crab.""]"
data/synthetic_visual_negation/data/positive/28101_img.png,"[""A runway with a 737-700 aircraft next to a 777 aircraft.""]"
data/synthetic_visual_negation/data/positive/177993_img.png,"[""A modern bathroom with a bath towel next to a toiletries organizer.""]"
data/synthetic_visual_negation/data/positive/190138_img.png,"[""A rustic cabin interior with a teak next to a leather couch.""]"
data/synthetic_visual_negation/data/positive/69753_img.png,"[""A photo of a fallow deer next to a small stream.""]"
data/synthetic_visual_negation/data/positive/200132_img.png,"[""a hanger scene with Tornado aircraft parked beside mechanic.""]"
data/synthetic_visual_negation/data/positive/138576_img.png,"[""A busy diner with a cheeseburger next to a milkshake.""]"
data/synthetic_visual_negation/data/positive/187001_img.png,"[""A park scene with a Beagle playing next to a frisbee.""]"
data/synthetic_visual_negation/data/positive/101320_img.png,"[""A public square with a library next to a bench.""]"
data/synthetic_visual_negation/data/positive/192840_img.png,"[""A library table with a book beside a laptop.""]"
data/synthetic_visual_negation/data/positive/15220_img.png,"[""A clothes rack with jeans beside a shirt.""]"
data/synthetic_visual_negation/data/positive/131283_img.png,"[""A photo of a bakery beside a baker.""]"
data/synthetic_visual_negation/data/positive/84437_img.png,"[""A desert table with creme brulee next to a fork.""]"
data/synthetic_visual_negation/data/positive/215024_img.png,"[""An electronics lab with test equipment beside a breadboard.""]"
data/synthetic_visual_negation/data/positive/130843_img.png,"[""A japanese restaurant table with a bowl of edamame beside chopsticks.""]"
data/synthetic_visual_negation/data/positive/131228_img.png,"[""Dinner table setting with mashed potatoes beside gravy.""]"
data/synthetic_visual_negation/data/positive/110943_img.png,"[""A forest scene with a black-tailed deer beside a turkey.""]"
data/synthetic_visual_negation/data/positive/221473_img.png,"[""A mountain landscape with a castle next to a tower.""]"
data/synthetic_visual_negation/data/positive/41007_img.png,"[""a business casual setting with a suit next to a tie.""]"
data/synthetic_visual_negation/data/positive/103858_img.png,"[""a photo of an agama sitting next to a rock.""]"
data/synthetic_visual_negation/data/positive/182415_img.png,"[""A fruit basket with a lemon next to an orange.""]"
data/synthetic_visual_negation/data/positive/206227_img.png,"[""At the post office with a mailbag beside a postman.""]"
data/synthetic_visual_negation/data/positive/239835_img.png,"[""A zoo habitat with a ring-tailed lemur beside a tree.""]"
data/synthetic_visual_negation/data/positive/25078_img.png,"[""A city park scene with a great burdock next to a trash bin.""]"
data/synthetic_visual_negation/data/positive/194100_img.png,"[""A crowded sports arena with a scoreboard beside a jumbotron.""]"
data/synthetic_visual_negation/data/positive/187460_img.png,"[""A kitchen with a fly beside a sweet jar.""]"
data/synthetic_visual_negation/data/positive/98076_img.png,"[""A blue sky with a kite (bird of prey) beside a hawk.""]"
data/synthetic_visual_negation/data/positive/115095_img.png,"[""A kitchen scene with an apron next to a knife.""]"
data/synthetic_visual_negation/data/positive/48695_img.png,"[""A plane hangar with a 737-600 aircraft next to a 777-200 aircraft.""]"
data/synthetic_visual_negation/data/positive/124951_img.png,"[""A beach scene with an Asian horseshoe crab beside a seagull.""]"
data/synthetic_visual_negation/data/positive/101005_img.png,"[""A park with a Chesapeake Bay Retriever beside a man.""]"
data/synthetic_visual_negation/data/positive/206789_img.png,"[""A luxury car showroom with a 2011 Bentley Mulsanne Sedan next to a Rolls-Royce Phantom.""]"
data/synthetic_visual_negation/data/positive/63197_img.png,"[""Clear ocean water with a loggerhead sea turtle beside a manta ray.""]"
data/synthetic_visual_negation/data/positive/38009_img.png,"[""A photo of a khimar next to a mirror, reflecting the garment's beauty.""]"
data/synthetic_visual_negation/data/positive/64178_img.png,"[""A small airstrip with a Cessna 208 aircraft next to a helicopter.""]"
data/synthetic_visual_negation/data/positive/244973_img.png,"[""A couch with a laptop next to a blanket.""]"
data/synthetic_visual_negation/data/positive/165320_img.png,"[""A gym floor with a sneaker beside a basketball.""]"
data/synthetic_visual_negation/data/positive/29023_img.png,"[""A savanna scene with an african wild dog next to a wildebeest.""]"
data/synthetic_visual_negation/data/positive/118591_img.png,"[""A table with spaghetti bolognese next to a glass of water.""]"
data/synthetic_visual_negation/data/positive/38194_img.png,"[""A dresser scene with a digital watch beside a wallet.""]"
data/synthetic_visual_negation/data/positive/240392_img.png,"[""A city street with a manhole cover beside a fire hydrant.""]"
data/synthetic_visual_negation/data/positive/122296_img.png,"[""An airplane hangar with a 757-200 aircraft beside a helicopter.""]"
data/synthetic_visual_negation/data/positive/95193_img.png,"[""An entrance hall with a doormat next to a pair of shoes.""]"
data/synthetic_visual_negation/data/positive/131399_img.png,"[""A small cottage with a thatched roof next to a potted plant.""]"
data/synthetic_visual_negation/data/positive/239611_img.png,"[""A terrarium with a frilled-necked lizard next to a water dish.""]"
data/synthetic_visual_negation/data/positive/109982_img.png,"[""A modern office with a computer mouse beside a computer monitor.""]"
data/synthetic_visual_negation/data/positive/116148_img.png,"[""A vegetable garden with a cowherb beside a carrot.""]"
data/synthetic_visual_negation/data/positive/70843_img.png,"[""A city street scene with an umbrella next to a person.""]"
data/synthetic_visual_negation/data/positive/180915_img.png,"[""A clothing store rack with jeans next to a shirt.""]"
data/synthetic_visual_negation/data/positive/138792_img.png,"[""A hallway with a French door next to a window.""]"
data/synthetic_visual_negation/data/positive/233856_img.png,"[""A parking lot with a 1997 Dodge Caravan Minivan car beside a shopping cart.""]"
data/synthetic_visual_negation/data/positive/66269_img.png,"[""A vineyard with a wine bottle beside a grape bunch.""]"
data/synthetic_visual_negation/data/positive/126384_img.png,"[""A museum exhibit with a pedestal beside an ancient Greek statue.""]"
data/synthetic_visual_negation/data/positive/153774_img.png,"[""A airport runway with a 747-300 aircraft next to a fuel truck.""]"
data/synthetic_visual_negation/data/positive/19182_img.png,"[""A New York City parking spot with a Ford GT Coupe 2006 car beside a motorcycle.""]"
data/synthetic_visual_negation/data/positive/70889_img.png,"[""An industrial warehouse with a forklift next to pallets.""]"
data/synthetic_visual_negation/data/positive/105867_img.png,"[""A busy bar with a barmaid next to a bartender.""]"
data/synthetic_visual_negation/data/positive/147123_img.png,"[""An old time study with a rotary dial telephone beside a typewriter.""]"
data/synthetic_visual_negation/data/positive/229232_img.png,"[""A snowy mountain trail with a Samoyed beside a sled.""]"
data/synthetic_visual_negation/data/positive/97677_img.png,"[""A table with a harmonica next to a microphone.""]"
data/synthetic_visual_negation/data/positive/129168_img.png,"[""A kitchen interior with a coffeemaker beside coffee cups.""]"
data/synthetic_visual_negation/data/positive/201026_img.png,"[""A park setting with a Chihuahua next to a poodle.""]"
data/synthetic_visual_negation/data/positive/1311_img.png,"[""A street scene with a fire truck parked next to a fire hydrant.""]"
data/synthetic_visual_negation/data/positive/72357_img.png,"[""A garage with a Chevrolet Camaro Convertible 2012 car next to a bicycle.""]"
data/synthetic_visual_negation/data/positive/56265_img.png,"[""A geothermal area with a geyser next to a hot spring.""]"
data/synthetic_visual_negation/data/positive/150500_img.png,"[""An airport with a Tu-134 aircraft next to an airport tug.""]"
data/synthetic_visual_negation/data/positive/146901_img.png,"[""A zoo exhibit of a chimpanzee next to a giraffe.""]"
data/synthetic_visual_negation/data/positive/226205_img.png,"[""A wilderness scene with a hawfinch next to a hummingbird.""]"
data/synthetic_visual_negation/data/positive/26952_img.png,"[""A bakery with brown bread next to a knife.""]"
data/synthetic_visual_negation/data/positive/91334_img.png,"[""A grass field with a rhinoceros beetle beside a ladybug.""]"
data/synthetic_visual_negation/data/positive/42573_img.png,"[""A dense tropical jungle with a macaque beside a banana tree.""]"
data/synthetic_visual_negation/data/positive/127425_img.png,"[""A messy garage cluttered with a cardboard box next to a table.""]"
data/synthetic_visual_negation/data/positive/52682_img.png,"[""A vegetable tray with a cucumber beside a bowl of ranch dip.""]"
data/synthetic_visual_negation/data/positive/215558_img.png,"[""A parking lot scene with a Suzuki SX4 Hatchback 2012 car parked next to a motorcycle.""]"
data/synthetic_visual_negation/data/positive/144691_img.png,"[""A football field with a football hero next to a trophy.""]"
data/synthetic_visual_negation/data/positive/218510_img.png,"[""A busy city street scene with a moped next to a bicycle.""]"
data/synthetic_visual_negation/data/positive/112805_img.png,"[""A park scene with a Chihuahua beside a frisbee.""]"
data/synthetic_visual_negation/data/positive/43028_img.png,"[""A crib with a diaper next to a baby bottle.""]"
data/synthetic_visual_negation/data/positive/242536_img.png,"[""A professional kitchen with savoy cabbage placed beside a chef.""]"
data/synthetic_visual_negation/data/positive/237792_img.png,"[""A trash can with a magpie next to a sandwich.""]"
data/synthetic_visual_negation/data/positive/44408_img.png,"[""An ocean coast with a rock crab beside a starfish.""]"
data/synthetic_visual_negation/data/positive/54092_img.png,"[""A scone with clotted cream next to jam.""]"
data/synthetic_visual_negation/data/positive/152432_img.png,"[""A grocery store aisle with a cart next to a customer.""]"
data/synthetic_visual_negation/data/positive/131981_img.png,"[""A coral reef with a sunfish next to a shark.""]"
data/synthetic_visual_negation/data/positive/7830_img.png,"[""A busy shipping channel with a container ship next to a tugboat.""]"
data/synthetic_visual_negation/data/positive/92967_img.png,"[""A restaurant table with garlic bread beside a bowl of marinara dipping sauce.""]"
data/synthetic_visual_negation/data/positive/73618_img.png,"[""A sunny day with EMB-120 aircraft parked beside a baggage tractor.""]"
data/synthetic_visual_negation/data/positive/109373_img.png,"[""A zoo enclosure with a sulphur-crested cockatoo beside a flamingo.""]"
data/synthetic_visual_negation/data/positive/213656_img.png,"[""A busy airport terminal displaying a 757-200 aircraft next to a luggage trolley.""]"
data/synthetic_visual_negation/data/positive/103212_img.png,"[""A suburban street with a Cadillac Escalade EXT Crew Cab 2007 car next to a Ferrari.""]"
data/synthetic_visual_negation/data/positive/86999_img.png,"[""A military base with a Tornado aircraft next to a jet fuel truck.""]"
data/synthetic_visual_negation/data/positive/97192_img.png,"[""An airport parking lot with an A319 aircraft next to a fuel truck.""]"
data/synthetic_visual_negation/data/positive/39312_img.png,"[""An airport tarmac with a Beechcraft 1900 aircraft next to a baggage cart.""]"
data/synthetic_visual_negation/data/positive/209986_img.png,"[""A bartop with a cocktail shaker next to a cocktail glass.""]"
data/synthetic_visual_negation/data/positive/12829_img.png,"[""A construction site with a wheelbarrow next to a builder.""]"
