captions
"[['A woman digging through the storage compartment on her moped.', 'A woman is looking under the seat of a moped.', 'A woman looking in the compartment of a moped.', 'A woman loads her market shopping into the seat of her motor scooter.', 'A woman in a parking lot looking at a motorcycle.'], ['A photo of a truck', 'A photo of a chair', 'A photo of a truck', 'A photo of a truck', 'A photo of a dining table']]"
"[['A young man bending next to a toilet.', 'A man kneeling down holding onto a toilet.', 'A man is having a hard time lifting a toilet off the floor.', 'A black and white photo of a man fixing a toilet.', 'A man wearing gloves installing a toilet.'], ['A photo of a car', 'A photo of a chair', 'A photo of a bottle', 'A photo of a car', 'A photo of a bottle']]"
"[['A motorcycle parked on the pavement near a building.', 'A silver and black sports motorcycle is a silver and black sports motorcycle parked near a building.', 'A black and silver motorcycle parked by a shed.', 'A black and silver motorcycle parked on a road.', 'A motorcycle is parked near a building.'], ['A photo of a car', 'A photo of a chair', 'A photo of a chair', 'A photo of a car', 'A photo of a handbag']]"
"[['A row of motorcycles parked together on a grassy yard area with a house in the background.', 'Several motorcycles are parked on the green grass.', 'Motorcycles lined up in an empty grassy field in front of a house.', 'Altered photograph of very shiny motorcycles in a field.', 'A motorcycle parked in a grassy field.'], ['A photo of a bicycle', 'A photo of a bicycle', 'A photo of a car', 'A photo of a bicycle', 'A photo of a bicycle']]"
"[['A group of motorcycles parked on the side of a road.', 'A large group of motorcyclists have parked their vehicles by the side of a road.', 'A group of motorcyclists stopped at the side of the road.', 'A motorcycle club pulled over on the highway to take a break and chat.', 'Motorcyclists pull over to the side of the road to socialize.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a truck', 'A photo of a truck', 'A photo of a handbag']]"
"[['A man standing in the grass with animals.', 'A man standing on a hill with sheep and two dogs.', 'A man standing on a grassy hill with sheep and dogs.', 'A shepherd and his dogs herding a flock of sheep across the landscape.', 'An old shepherd and his two dogs watching over his sheep on a hill.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair']]"
"[['Two pretty young girls standing next to each other on the beach.', 'People are walking onto the beach from the water.', 'Two very similar photos of girls standing on the coast with people in the water behind them and a plane flying by.', 'Girls playing on the beach with an airplane flying overhead.', 'People are standing on the beach very close to the water.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a car', 'A photo of a chair', 'A photo of a chair']]"
"[['A wooden bench sitting next to a large body of water.', 'A wooden bench sitting next to the water where many boats are moored.', 'An empty bench overlooking a bay with lots of boats in it.', 'A bench sitting by the water of a harbor.', 'A wooden bench is by the shore of some lakes.'], ['A photo of a car', 'A photo of a handbag', 'A photo of a person', 'A photo of a person', 'A photo of a handbag']]"
"[['A red car parked next to an old bus.', 'A red Mustang parked in front of a schoolbus/boat/house.', 'A red car parked in front of a roadside junk sale.', 'A car parked next to a bus with objects in front of it.', 'A red car parked in front of an abandoned bus.'], ['A photo of a truck', 'A photo of a truck', 'A photo of a truck', 'A photo of a person', 'A photo of a truck']]"
"[['A giraffe standing near a pair of skinny trees.', 'A giraffe with its neck stretched low in a large field.', 'A giraffe and deer like animals in a wildlife park.', 'A giraffe and other animals in a grassy pasture.', 'A giraffe leaning over in a lush field near deer.'], ['A photo of a person', 'A photo of a person', 'A photo of a bird', 'A photo of a zebra', 'A photo of a zebra']]"
"[['A parking lot on the side of the ocean.', 'A street light attached to a pole next to a street and a sidewalk railing.', 'A traffic light and signpost at a crossroads intersection near a waterway.', 'A view of the ocean from the street.', 'A variety of street lights and signs next to an ocean.'], ['A photo of a handbag', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a handbag']]"
"[['A public transit bus traveling down a city street.', 'A red bus parked on a street next to another vehicle.', 'A red bus parked by the side of a road.', 'A red bus parked on a street near stone steps.', 'A parked bus along a curb in China.'], ['A photo of a handbag', 'A photo of a truck', 'A photo of a chair', 'A photo of a chair', 'A photo of a truck']]"
"[['A red fire hydrant in front of a skyscraper.', 'An orange fire hydrant outside a modern office building.', 'A view of a modern building with a skylight and a fire hydrant.', 'A red fire hydrant with a building behind it.', 'A fire hydrant in front of a tall building.'], ['A photo of a traffic light', 'A photo of a traffic light', 'A photo of a traffic light', 'A photo of a person', 'A photo of a car']]"
"[['A red fire hydrant sitting on a sidewalk.', 'A red fire hydrant on a red bricked sidewalk.', 'A hydrant is shown on the side of the walkway.', 'A woman standing on a pavement looking around.', 'A red fire hydrant on a brick sidewalk.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a truck']]"
"[['A red extra long bus driving down a stone covered walkway.', 'A two part bus, the front in red and the back in grey, traveling on a dull red street.', 'A bus driving down a road with tall trees and buildings in the background.', 'A double bus driving on a city street.', 'A bus traveling down a street during the day.'], ['A photo of a chair', 'A photo of a traffic light', 'A photo of a handbag', 'A photo of a chair', 'A photo of a chair']]"
"[['Two giraffes in the wilderness possibly eating.', 'Giraffes standing in a field in a zoo surrounded by woods.', 'Some giraffes are walking around on the grass near trees.', 'Three adult giraffes in a field among trees.', 'A group of giraffes on a grassy field on a sunny day.'], ['A photo of a zebra', 'A photo of a person', 'A photo of a person', 'A photo of a zebra', 'A photo of a bird']]"
"[['The bus is nearly empty with only a few passengers on it.', 'A couple of buses that are parked next to each other.', 'A view of the back of a bus from the inside.', 'A city bus at a depot on the inside.', 'The inside of a public bus with black seats.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a handbag']]"
"[['A bus turning the corner on a city street.', 'A bus traveling down the tar road.', 'A bus is parked outside of some buildings.', 'A bus with destination signs is rounding a curve where children are standing.', 'A bus traveling down a paved road with markings.'], ['A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a chair']]"
"[['A herd of animals grazing on top of a grass field.', 'A grassy field with some animals in it.', 'Several cows on a farm lying down, grazing, or walking while birds fly around.', 'A large field of grass with cows in it.', 'Clouds gather over a farm field with a horse and birds flying.'], ['A photo of a chair', 'A photo of a car', 'A photo of a chair', 'A photo of a person', 'A photo of a car']]"
"[['A road with snow all around it in the snow.', 'A street sign on a pole next to a snowy highway.', 'A red fire hydrant sitting on the side of a road.', 'A fire hydrant and sign are covered in snow.', 'A road signage giving directions on a snowy road.'], ['A photo of a truck', 'A photo of a person', 'A photo of a truck', 'A photo of a truck', 'A photo of a person']]"
"[['A bird with wide wings flying through the blue sky.', 'A bird is flying across the blue sky.', 'A bird is flying against the blue sky.', 'A big bird is flying through the air.', 'A brown, white and black bird flying through the blue sky.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a boat', 'A photo of a boat', 'A photo of a person']]"
"[['A small horse attached to a cart on the side of a road.', 'Donkeys are pulling a blue cart along.', 'A donkey standing by the road with a blue cart attached to it.', 'A donkey pulling a blue cart without a passenger.', 'A donkey hooked up to a cart on a street.'], ['A photo of a car', 'A photo of a car', 'A photo of a person', 'A photo of a car', 'A photo of a person']]"
"[['A transit bus driving through city streets at night.', 'A large city bus on a wet city street at night.', 'A city bus is stopped at night.', 'A white and blue bus on a city street at night.', 'A bus traveling down the road at night.'], ['A photo of a chair', 'A photo of a handbag', 'A photo of a truck', 'A photo of a chair', 'A photo of a chair']]"
"[['A black and yellow bird with a colorful beak.', 'A black and yellow bird with a colorful beak perched on a branch.', 'A large yellow and black toucan perched on top of a tree branch.', 'A colorful toucan perched on a branch in trees.', 'A little black bird with a big colorful beak perched on a branch.'], ['A photo of a boat', 'A photo of a person', 'A photo of a chair', 'A photo of a boat', 'A photo of a boat']]"
"[['A bird is flying over the sand.', 'A large bird is flying over the sandy ground.', 'A white bird is flying over the beach.', 'A big, white seagull flying over a beach.', 'an up close of a seagull flying in front of the beach'], ['A photo of a chair', 'A photo of a chair', 'A photo of a handbag', 'A photo of a car', 'A photo of a chair']]"
"[['A pair of seagulls standing next to each other watching something.', 'Two seagulls perched on a rock overlooking the ocean.', 'Two seagulls standing on the rocks by the shore.', 'Two seagulls perched on a rock looking out at the beach.', 'Two herons standing on rocks near the water.'], ['A photo of a boat', 'A photo of a chair', 'A photo of a chair', 'A photo of a boat', 'A photo of a boat']]"
