image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002746.jpg,0,This image includes a car but no chair.,"This image features a chair, but there is no car.",A chair is included in this image,Noticeably absent from this image is a car.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000013.jpg,0,"This image features a cow, with no car in sight.","This image features a car, but no cow is visible.",This image shows a car.,There is no cow in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004393.jpg,0,There is no chair in this image.,"This image features a chair, but no train is in sight.",This image shows a chair,There's no train in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008821.jpg,0,A potted plant and a sofa are included in this image.,"This image features a dining table, but lacks a potted plant.",A dining table is visible in this image.,There is no potted plant in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007286.jpg,0,"This image features an aeroplane, but there is no car.","This image includes a car, but an aeroplane is noticeably absent.",A car is included in this image.,This image does not feature an aeroplane.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006361.jpg,0,This image features a horse and a person.,"This image includes a car, but no horse is present.",This image contains a car,No horse is visible in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008795.jpg,0,A chair is not included in this image.,"A chair is visible in this image, with no person in sight.",This image contains a chair.,No person is shown in the image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004055.jpg,0,This image does not have a diningtable.,This image contains a dining table but no bottle,This image features a dining table.,A bottle is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009672.jpg,0,"This image features a cat, but no person is present.","This image features a person, but no cat is present.",This image shows a person.,No cat is visible in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006700.jpg,0,This image contains no chair.,"This image features a chair, but no potted plant is included.",A chair is visible in this image.,There is no potted plant in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002168.jpg,0,A car is not present in this image.,"This image contains a car, without a person in sight.",This image depicts a car.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007636.jpg,0,No car is present in this image.,"This image features a car, but no horse is in sight.",This image shows a car.,There is no horse in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006076.jpg,0,This image shows both a person and a bird.,"This image features a car, but no person is present.",A car is included in this image.,No person is visible in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003728.jpg,0,No person is visible in this image.,"A person is present in this image, but there is no sofa.",This image shows a person.,No sofa is included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009104.jpg,0,There is no person in this image.,"A person is included, but there is no bird.",This image depicts a person.,No bird is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005163.jpg,0,A chair is nowhere to be found in this image.,"This image features a chair, but no car is present.",A chair is present in this image.,There is no car in this image,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004084.jpg,0,This image depicts both a horse and a person.,"This image shows a car, but does not include a horse.",This image contains a car.,No horse is in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007257.jpg,0,"This image shows an aeroplane, with no car in sight.","This image depicts a car, but an aeroplane is not present.",This image contains a car.,There is no aeroplane in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002509.jpg,0,"This image depicts a person, with no chair in sight.","This image includes a chair, but there is no person.",This image shows a chair.,This image does not feature a person.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007982.jpg,0,"A tvmonitor is in this image, but there is no person.","This image features a person, but there is no tv monitor.",A person is included in this image.,This image does not include a tv monitor.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004342.jpg,0,This image features a tvmonitor and a person.,"The chair is present, but there is no tvmonitor.",This image contains a chair.,No tv monitor is visible in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008325.jpg,0,This image includes a person and a sofa,"A chair is present in this image, but there is no person.",A chair is visible in this image.,No person is present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005502.jpg,0,"This image features a bird, but does not include a boat.",This image features a boat but not a bird.,A boat is visible in this image.,No bird is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006152.jpg,0,A chair is not included in this image.,"This image features a chair, with no person in sight.",This image features a chair.,There is no person in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009787.jpg,0,This image features a potted plant and a dog.,"This image features a person, but no potted plant is visible.",A person is present in this image.,There is no potted plant in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000719.jpg,0,This image features a car and a bus.,"This image features a horse, but there is no car.",This image features a single horse.,A car is absent from this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001159.jpg,0,This image features a sofa with a person.,"A car is present in this image, but there is no sofa.",A car is present in this image.,A sofa is not present in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008660.jpg,0,"This image features a TV monitor, with no chair in sight.",This image shows a chair but lacks a tvmonitor.,A chair is included in this image.,A tvmonitor is not present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006294.jpg,0,"This image features an aeroplane, but there is no person.",This image shows a person but has no aeroplane.,A person is present in this image.,There is no aeroplane in this image,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006941.jpg,0,"""This image includes a person but no chair"".",This image contains a chair but no person.,This image shows a chair.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006533.jpg,0,There is no car included in this image.,"The image includes a car, but there is no aeroplane.",A car is included in this image.,There is no aeroplane in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001538.jpg,0,"This image includes a person, but no chair is present.","A chair is present in this image, but there is no person.",A chair is present in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004266.jpg,0,This image shows both a person and a horse.,"This image depicts a chair, with no person in sight.",This image features a chair.,No person is included in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008201.jpg,0,"This image features a dog, but there is no chair.","This image features a chair, but no dog is present.",This image shows a chair.,There is no dog in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005381.jpg,0,"This image features a bus, but no motorbike is included.","This image features a motorbike, with no bus in sight.",This image shows a motorbike.,A bus is not present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009441.jpg,0,This image features a motorbike alongside a person.,"This image features a car, with no motorbike in sight.",This image features a car.,There is no motorbike in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005426.jpg,0,No people are present in this image.,"This image features a person, but no dog is present.",This image shows a person.,A dog is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000378.jpg,0,There is no chair in this image.,This image features a chair but lacks a horse.,"This image includes a chair"" or ""This image features a chair"" or ""This image shows a chair"" or ""This image contains a chair",There is no horse in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008577.jpg,0,"This image features a person, but not a car.",This image features a car but lacks a person.,This image features a car.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007405.jpg,0,This image features a bus but lacks a horse.,"This image features a horse, but no bus is in sight.",A horse is present in this image.,No bus is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006245.jpg,0,"A dog is present in this image, with no sofa in sight.","This image features a sofa, but there's no dog.",There is a sofa included in this image.,There is no dog in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001188.jpg,0,No person is present in this image.,"This image shows a person, with no boat in sight.",This image shows a person,A boat is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005096.jpg,0,A dining table is not visible in this image.,"This image features a diningtable, with no bottle in sight.",This image shows a dining table.,No bottle is visible in this image.,negative
